YEAR,Rk,TEAM,GP,W,L,T,PTS,PTS%,GF,GA,SRS,SOS,GF/G,GA/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,PO,AvAge,OL,SOW,SOL
2009,13.0,Montreal Canadiens,82,41,30,,93,0.567,242,240,0.02,-0.01,2.95,2.93,72,374,19.25,65,370,82.43,10,11,15.0,15.8,2461,9.8,2600,0.908,2,YES,27.6,11.0,7.0,7.0
2009,14.0,Florida Panthers,82,41,30,,93,0.567,231,223,0.0,-0.04,2.82,2.72,51,308,16.56,54,311,82.64,7,9,11.0,11.3,2411,9.6,2843,0.922,9,NO,28.6,11.0,3.0,8.0
2009,15.0,St. Louis Blues,82,41,31,,92,0.561,227,227,0.05,0.05,2.77,2.77,72,351,20.51,58,357,83.75,10,8,15.2,15.4,2271,10.0,2341,0.903,7,YES,27.1,10.0,6.0,6.0
2009,16.0,Columbus Blue Jackets,82,41,31,,92,0.561,220,223,-0.01,0.04,2.68,2.72,41,322,12.73,62,346,82.08,8,12,15.0,14.1,2370,9.3,2281,0.902,11,YES,25.8,10.0,6.0,7.0
2009,17.0,Anaheim Ducks,82,42,33,,91,0.555,238,235,0.09,0.0,2.9,2.87,73,309,23.62,78,385,79.74,6,8,17.4,15.4,2481,9.6,2499,0.906,6,YES,29.2,7.0,7.0,3.0
2009,18.0,Buffalo Sabres,82,41,32,,91,0.555,242,229,0.18,-0.02,2.95,2.79,75,358,20.95,61,336,81.85,7,5,13.7,14.6,2505,9.7,2575,0.911,5,NO,28.1,9.0,8.0,5.0
2009,19.0,Minnesota Wild,82,40,33,,89,0.543,214,197,0.22,-0.02,2.61,2.4,66,328,20.12,36,291,87.63,9,6,10.8,11.7,2257,9.5,2518,0.922,8,NO,27.7,9.0,5.0,3.0
2009,20.0,Nashville Predators,82,40,34,,88,0.537,207,228,-0.19,0.06,2.52,2.78,50,318,15.72,59,338,82.54,9,8,12.1,11.8,2375,8.7,2411,0.905,10,NO,27.6,8.0,6.0,5.0
2009,21.0,Edmonton Oilers,82,38,35,,85,0.518,228,244,-0.16,0.01,2.78,2.98,60,354,16.95,76,338,77.51,3,8,15.2,15.4,2303,9.9,2668,0.909,1,NO,28.8,9.0,6.0,4.0
2009,22.0,Dallas Stars,82,36,35,,83,0.506,224,251,-0.3,0.03,2.73,3.06,54,351,15.38,70,327,78.59,2,4,14.0,15.0,2369,9.5,2303,0.891,3,NO,28.5,11.0,6.0,6.0
2009,23.0,Ottawa Senators,82,36,35,,83,0.506,213,231,-0.23,0.01,2.6,2.82,66,339,19.47,64,346,81.5,8,5,13.4,13.1,2405,8.9,2336,0.901,3,NO,27.9,11.0,4.0,6.0
2009,24.0,Toronto Maple Leafs,82,34,35,,81,0.494,244,286,-0.49,0.03,2.98,3.49,62,330,18.79,78,308,74.68,6,7,13.7,14.4,2603,9.4,2480,0.885,1,NO,28.0,13.0,6.0,7.0
2009,25.0,Phoenix Coyotes,82,36,39,,79,0.482,205,249,-0.5,0.04,2.5,3.04,50,341,14.66,68,293,76.79,5,4,13.3,15.0,2302,8.9,2591,0.904,4,NO,26.6,7.0,3.0,3.0
2009,26.0,Los Angeles Kings,82,34,37,,79,0.482,202,226,-0.29,0.04,2.46,2.76,69,360,19.17,62,361,82.83,4,8,14.7,13.7,2383,8.5,2301,0.902,6,NO,25.5,11.0,5.0,8.0
2009,27.0,Atlanta Thrashers,82,35,41,,76,0.463,250,279,-0.3,-0.02,3.05,3.4,69,357,19.33,88,366,75.96,13,10,15.3,14.6,2306,10.8,2683,0.896,3,NO,27.9,6.0,7.0,1.0
2009,28.0,Colorado Avalanche,82,32,45,,69,0.421,190,253,-0.66,0.05,2.32,3.09,50,318,15.72,64,318,79.87,4,8,13.0,12.6,2359,8.1,2376,0.894,2,NO,28.6,5.0,9.0,4.0
2009,29.0,Tampa Bay Lightning,82,24,40,,66,0.402,207,269,-0.81,0.03,2.52,3.28,61,343,17.78,89,405,78.02,4,9,15.9,13.4,2337,8.9,2701,0.9,3,NO,27.4,18.0,3.0,10.0
2009,30.0,New York Islanders,82,26,47,,61,0.372,198,274,-0.91,0.05,2.41,3.34,54,320,16.88,73,361,79.78,12,5,14.8,13.1,2372,8.3,2751,0.9,3,NO,27.7,9.0,3.0,5.0
2009,,League Average,82,41,32,,91,0.557,234,234,,,,,65,341,18.95,65,341,81.05,8,8,13.9,13.9,2477,9.4,2477,0.906,5,NO,27.9,9.0,,
2010,1.0,Washington Capitals,82,54,15,,121,0.738,313,227,0.9,-0.14,3.82,2.77,79,313,25.24,67,316,78.8,4,8,11.6,11.2,2693,11.6,2535,0.91,3,YES,27.2,13.0,5.0,6.0
2010,2.0,San Jose Sharks,82,51,20,,113,0.689,257,209,0.65,0.05,3.13,2.55,65,309,21.04,49,324,84.88,8,9,14.1,13.1,2602,9.9,2571,0.919,3,YES,29.3,11.0,7.0,6.0
2010,3.0,Chicago Blackhawks,82,52,22,,112,0.683,262,203,0.77,0.02,3.2,2.48,52,294,17.69,40,266,84.96,13,4,11.3,11.7,2798,9.4,2058,0.901,11,YES,26.6,8.0,9.0,6.0
2010,4.0,Phoenix Coyotes,82,50,25,,107,0.652,211,196,0.34,0.06,2.57,2.39,46,314,14.65,49,317,84.54,3,6,11.3,10.8,2502,8.4,2427,0.919,8,YES,28.2,7.0,14.0,6.0
2010,5.0,Vancouver Canucks,82,49,28,,103,0.628,268,218,0.6,-0.01,3.27,2.66,68,323,21.05,59,320,81.56,8,6,15.5,15.1,2534,10.6,2419,0.91,5,YES,28.1,5.0,4.0,4.0
2010,6.0,New Jersey Devils,82,48,27,,103,0.628,216,186,0.31,-0.07,2.63,2.27,51,272,18.75,41,240,82.92,7,5,10.5,11.4,2459,8.8,2213,0.916,9,YES,30.5,7.0,6.0,5.0
2010,7.0,Detroit Red Wings,82,44,24,,102,0.622,223,207,0.23,0.07,2.72,2.52,59,307,19.22,43,267,83.9,8,1,8.8,9.9,2737,8.1,2413,0.914,4,YES,30.3,14.0,6.0,9.0
2010,8.0,Los Angeles Kings,82,46,27,,101,0.616,231,211,0.32,0.05,2.82,2.57,64,307,20.85,60,304,80.26,4,6,11.9,12.5,2389,9.7,2260,0.907,5,YES,26.2,9.0,10.0,8.0
2010,9.0,Pittsburgh Penguins,82,47,28,,101,0.616,249,235,0.17,-0.07,3.04,2.87,56,326,17.18,52,327,84.1,7,8,14.6,14.7,2688,9.3,2350,0.9,1,YES,27.8,7.0,8.0,2.0
2010,10.0,Buffalo Sabres,82,45,27,,100,0.61,231,201,0.26,-0.08,2.82,2.45,55,313,17.57,38,284,86.62,4,3,11.2,11.7,2588,8.9,2573,0.922,5,YES,27.8,10.0,4.0,6.0
2010,11.0,Nashville Predators,82,47,29,,100,0.61,217,221,0.06,0.06,2.65,2.7,47,286,16.43,59,258,77.13,5,5,8.7,9.9,2508,8.7,2396,0.908,8,YES,27.6,6.0,8.0,4.0
2010,12.0,Colorado Avalanche,82,43,30,,95,0.579,237,228,0.16,0.02,2.89,2.78,56,310,18.06,60,303,80.2,8,9,12.5,13.5,2287,10.4,2629,0.913,8,YES,26.4,9.0,7.0,5.0
2010,13.0,Ottawa Senators,82,44,32,,94,0.573,220,233,-0.22,-0.06,2.68,2.84,49,290,16.9,50,318,84.28,5,4,13.9,13.2,2436,9.0,2340,0.9,6,YES,27.9,6.0,5.0,5.0
2010,14.0,Boston Bruins,82,39,30,,91,0.555,196,191,0.01,-0.06,2.39,2.33,44,265,16.6,37,272,86.4,6,3,11.6,11.6,2599,7.5,2444,0.922,10,YES,28.1,13.0,10.0,9.0
2010,15.0,Calgary Flames,82,40,32,,90,0.549,201,203,-0.03,0.04,2.45,2.48,43,268,16.04,54,305,82.3,7,1,13.9,13.2,2350,8.6,2372,0.914,4,NO,28.8,10.0,3.0,7.0
2010,16.0,St. Louis Blues,82,40,32,,90,0.549,218,218,0.08,0.06,2.66,2.66,53,308,17.21,45,342,86.84,6,6,16.1,15.8,2445,8.9,2473,0.912,6,NO,27.9,10.0,7.0,5.0
2010,17.0,Anaheim Ducks,82,39,32,,89,0.543,233,243,-0.07,0.09,2.84,2.96,63,300,21.0,67,323,79.26,8,9,16.1,15.8,2472,9.4,2736,0.911,3,NO,27.9,11.0,5.0,8.0
2010,18.0,Montreal Canadiens,82,39,33,,88,0.537,210,218,-0.14,-0.07,2.56,2.66,57,261,21.84,53,311,82.96,3,8,11.4,11.3,2345,9.0,2634,0.917,5,YES,27.5,10.0,7.0,5.0
2010,19.0,Philadelphia Flyers,82,41,35,,88,0.537,232,222,0.08,-0.06,2.83,2.71,68,318,21.38,57,334,82.93,5,7,16.6,15.3,2589,9.0,2346,0.905,5,YES,27.7,6.0,4.0,3.0
2010,20.0,Dallas Stars,82,37,31,,88,0.537,230,244,-0.12,0.09,2.8,2.98,61,328,18.6,65,288,77.43,8,8,11.7,12.7,2523,9.1,2559,0.905,4,NO,28.3,14.0,7.0,10.0
2010,21.0,New York Rangers,82,38,33,,87,0.53,219,214,0.0,-0.05,2.67,2.61,55,301,18.27,50,318,84.28,5,6,14.1,13.2,2425,9.0,2450,0.913,5,NO,26.8,11.0,3.0,4.0
2010,22.0,Minnesota Wild,82,38,36,,84,0.512,214,239,-0.26,0.07,2.61,2.91,59,309,19.09,53,306,82.68,3,13,11.3,11.2,2266,9.4,2415,0.901,3,NO,28.6,8.0,5.0,7.0
2010,23.0,Atlanta Thrashers,82,35,34,,83,0.506,230,250,-0.33,-0.06,2.8,3.05,51,316,16.14,57,320,82.19,9,4,12.8,13.0,2409,9.5,2716,0.908,5,NO,27.5,13.0,4.0,6.0
2010,24.0,Tampa Bay Lightning,82,34,36,,80,0.488,213,253,-0.56,-0.03,2.6,3.09,63,326,19.33,67,336,80.06,2,6,16.8,16.0,2367,9.0,2575,0.902,3,NO,27.0,12.0,4.0,7.0
2010,25.0,Carolina Hurricanes,82,35,37,,80,0.488,226,251,-0.37,-0.05,2.76,3.06,56,329,17.02,62,320,80.63,7,8,11.8,11.8,2402,9.4,2574,0.902,1,NO,28.9,10.0,4.0,5.0
2010,26.0,New York Islanders,82,34,37,,79,0.482,214,258,-0.53,-0.02,2.61,3.15,49,306,16.01,71,300,76.33,7,3,11.6,12.2,2493,8.6,2619,0.901,3,NO,28.3,11.0,8.0,6.0
2010,27.0,Columbus Blue Jackets,82,32,35,,79,0.482,214,249,-0.42,0.11,2.61,3.04,56,308,18.18,61,334,81.74,6,8,13.2,12.6,2338,9.2,2514,0.901,7,NO,26.1,15.0,2.0,10.0
2010,28.0,Florida Panthers,82,32,37,,77,0.47,202,234,-0.47,-0.03,2.46,2.85,44,309,14.24,59,286,79.37,7,8,11.9,12.8,2331,8.7,2800,0.916,8,NO,28.1,13.0,6.0,10.0
2010,29.0,Toronto Maple Leafs,82,30,38,,74,0.451,210,263,-0.68,-0.03,2.56,3.21,44,315,13.97,73,288,74.65,4,6,13.3,13.5,2671,7.9,2440,0.892,5,NO,27.0,14.0,4.0,4.0
2010,30.0,Edmonton Oilers,82,27,47,,62,0.378,206,278,-0.76,0.09,2.51,3.39,52,301,17.28,67,305,78.03,6,5,13.8,13.5,2321,8.9,2716,0.898,3,NO,27.1,8.0,8.0,6.0
2010,,League Average,82,41,31,,92,0.561,227,227,,,,,56,304,18.23,56,304,81.77,6,6,12.8,12.8,2486,9.1,2486,0.909,5,NO,27.9,10.0,,
2011,1.0,Vancouver Canucks,82,54,19,,117,0.713,258,180,0.87,-0.07,3.15,2.2,72,296,24.32,45,312,85.58,6,2,11.5,11.2,2624,9.8,2470,0.927,5,YES,28.1,9.0,4.0,5.0
2011,2.0,Washington Capitals,82,48,23,,107,0.652,219,191,0.27,-0.06,2.67,2.33,46,263,17.49,43,299,85.62,7,5,11.3,10.6,2566,8.5,2375,0.92,8,YES,25.9,11.0,5.0,6.0
2011,3.0,Pittsburgh Penguins,82,49,25,,106,0.646,228,196,0.43,-0.05,2.78,2.39,49,311,15.76,45,324,86.11,13,6,16.9,16.5,2581,8.8,2352,0.917,5,YES,27.4,8.0,10.0,3.0
2011,4.0,Philadelphia Flyers,82,47,23,,106,0.646,256,216,0.4,-0.04,3.12,2.63,49,295,16.61,54,313,82.75,13,5,13.6,13.3,2605,9.8,2471,0.913,0,YES,27.6,12.0,3.0,7.0
2011,5.0,San Jose Sharks,82,48,25,,105,0.64,243,208,0.44,0.02,2.96,2.54,68,290,23.45,56,273,79.49,6,7,11.3,12.0,2832,8.6,2368,0.912,6,YES,27.9,9.0,5.0,5.0
2011,6.0,Detroit Red Wings,82,47,25,,104,0.634,257,237,0.27,0.03,3.13,2.89,67,301,22.26,53,300,82.33,5,7,9.1,9.5,2757,9.3,2514,0.906,3,YES,30.7,10.0,4.0,4.0
2011,7.0,Boston Bruins,82,46,25,,103,0.628,244,189,0.56,-0.07,2.98,2.3,43,266,16.17,46,265,82.64,11,5,13.6,13.8,2696,9.1,2682,0.93,11,YES,28.3,11.0,2.0,6.0
2011,8.0,Tampa Bay Lightning,82,46,25,,103,0.628,241,234,0.04,-0.05,2.94,2.85,69,336,20.54,49,302,83.77,1,16,11.0,11.6,2605,9.3,2354,0.901,7,YES,29.0,11.0,6.0,6.0
2011,9.0,Phoenix Coyotes,82,43,26,,99,0.604,226,220,0.11,0.05,2.76,2.68,46,289,15.92,64,296,78.38,5,6,10.5,10.1,2486,9.1,2673,0.918,9,YES,29.0,13.0,5.0,6.0
2011,10.0,Nashville Predators,82,44,27,,99,0.604,213,190,0.31,0.01,2.6,2.32,41,269,15.24,41,272,84.93,5,2,8.8,8.5,2361,9.0,2510,0.924,8,YES,26.7,11.0,6.0,4.0
2011,11.0,Anaheim Ducks,82,47,30,,99,0.604,235,233,0.09,0.05,2.87,2.84,67,285,23.51,57,305,81.31,7,7,14.4,13.4,2334,10.1,2648,0.912,7,YES,28.9,5.0,4.0,2.0
2011,12.0,Los Angeles Kings,82,46,30,,98,0.598,209,196,0.29,0.03,2.55,2.39,47,291,16.15,40,276,85.51,4,6,11.7,11.8,2363,8.8,2288,0.914,9,YES,26.3,6.0,10.0,2.0
2011,13.0,Chicago Blackhawks,82,44,29,,97,0.591,252,220,0.41,0.01,3.07,2.68,64,277,23.1,53,255,79.22,6,4,9.0,9.5,2637,9.6,2354,0.907,5,YES,26.7,9.0,6.0,5.0
2011,14.0,Montreal Canadiens,82,44,30,,96,0.585,213,206,0.05,-0.04,2.6,2.51,57,290,19.66,51,327,84.4,5,6,13.3,12.9,2602,8.2,2537,0.919,8,YES,27.6,8.0,3.0,3.0
2011,15.0,Buffalo Sabres,82,43,29,,96,0.585,240,228,0.15,-0.04,2.93,2.78,54,279,19.35,51,300,83.0,2,13,11.7,11.4,2690,8.9,2514,0.909,6,YES,27.5,10.0,5.0,1.0
2011,16.0,Dallas Stars,82,42,29,,95,0.579,222,226,-0.02,0.05,2.71,2.76,55,306,17.97,55,277,80.14,10,15,13.0,13.8,2269,9.8,2504,0.91,5,NO,28.0,11.0,5.0,7.0
2011,17.0,Calgary Flames,82,41,29,,94,0.573,241,230,0.14,-0.02,2.94,2.8,62,318,19.5,53,282,81.21,7,9,10.2,11.2,2501,9.6,2338,0.902,6,NO,30.0,12.0,9.0,7.0
2011,18.0,New York Rangers,82,44,33,,93,0.567,224,195,0.37,-0.06,2.73,2.38,49,290,16.9,42,257,83.66,11,5,13.1,14.6,2453,9.1,2410,0.919,11,YES,26.2,5.0,9.0,3.0
2011,19.0,Carolina Hurricanes,82,40,31,,91,0.555,231,234,-0.08,-0.04,2.82,2.85,55,346,15.9,51,272,81.25,7,6,10.2,12.8,2517,9.2,2725,0.914,4,NO,26.6,11.0,5.0,5.0
2011,20.0,St. Louis Blues,82,38,33,,87,0.53,236,228,0.11,0.04,2.88,2.78,52,279,18.64,51,279,81.72,7,1,14.9,15.5,2475,9.5,2274,0.9,10,NO,25.7,11.0,4.0,6.0
2011,21.0,Minnesota Wild,82,39,35,,86,0.524,203,228,-0.3,0.03,2.48,2.78,53,292,18.15,53,309,82.85,7,7,12.0,12.1,2148,9.5,2625,0.913,5,NO,28.9,8.0,3.0,5.0
2011,22.0,Toronto Maple Leafs,82,37,34,,85,0.518,213,245,-0.41,0.0,2.6,2.99,52,326,15.95,62,275,77.45,5,8,12.0,13.7,2360,9.0,2540,0.904,3,NO,25.7,11.0,5.0,6.0
2011,23.0,New Jersey Devils,82,38,39,,81,0.494,171,207,-0.41,0.02,2.09,2.52,34,237,14.35,40,241,83.4,3,8,9.3,9.6,2344,7.3,2152,0.904,9,NO,29.9,5.0,3.0,2.0
2011,24.0,Columbus Blue Jackets,82,34,35,,81,0.494,210,250,-0.45,0.08,2.56,3.05,42,301,13.95,62,314,80.25,6,11,13.6,13.8,2506,8.4,2447,0.898,6,NO,26.8,13.0,5.0,8.0
2011,25.0,Atlanta Thrashers,82,34,36,,80,0.488,218,262,-0.57,-0.01,2.66,3.2,53,289,18.34,64,285,77.54,6,10,11.3,10.7,2581,8.4,2638,0.901,5,NO,26.1,12.0,5.0,7.0
2011,26.0,Ottawa Senators,82,32,40,,74,0.451,190,245,-0.69,0.02,2.32,2.99,45,257,17.51,48,295,83.73,6,4,14.0,11.8,2381,8.0,2559,0.904,5,NO,28.1,10.0,2.0,5.0
2011,27.0,New York Islanders,82,30,39,,73,0.445,225,258,-0.42,0.01,2.74,3.15,52,302,17.22,52,310,83.23,15,7,18.5,16.2,2408,9.3,2620,0.902,2,NO,26.2,13.0,4.0,6.0
2011,28.0,Florida Panthers,82,30,40,,72,0.439,191,222,-0.43,-0.01,2.33,2.71,35,267,13.11,41,267,84.64,4,5,8.7,9.1,2493,7.7,2609,0.915,7,NO,28.3,12.0,4.0,7.0
2011,29.0,Colorado Avalanche,82,30,44,,68,0.415,221,287,-0.7,0.05,2.7,3.5,49,265,18.49,75,314,76.11,8,11,13.1,11.6,2394,9.2,2609,0.89,1,NO,25.9,8.0,6.0,1.0
2011,30.0,Edmonton Oilers,82,25,45,,62,0.378,191,260,-0.87,0.06,2.33,3.17,44,304,14.47,74,321,76.95,8,2,15.5,14.5,2188,8.7,2597,0.9,4,NO,26.2,12.0,2.0,9.0
2011,,League Average,82,41,31,,92,0.56,224,224,,,,,52,291,18.02,52,291,81.98,7,7,12.2,12.2,2492,9.0,2492,0.91,6,NO,27.5,10.0,,
2012,1.0,Vancouver Canucks,82,51,22,,111,0.677,241,191,0.57,-0.05,2.94,2.33,57,288,19.79,40,286,86.01,7,4,12.8,12.4,2583,9.3,2526,0.924,9,YES,28.5,9.0,8.0,7.0
2012,2.0,St. Louis Blues,82,49,22,,109,0.665,206,155,0.54,-0.01,2.51,1.89,45,269,16.73,40,282,85.82,7,3,13.0,12.1,2511,8.2,2190,0.929,15,YES,26.5,11.0,4.0,10.0
2012,3.0,New York Rangers,82,51,24,,109,0.665,222,182,0.46,-0.02,2.71,2.22,44,280,15.71,36,260,86.15,8,4,12.9,14.5,2338,9.5,2281,0.92,10,YES,26.5,7.0,4.0,5.0
2012,4.0,Pittsburgh Penguins,82,51,25,,108,0.659,273,218,0.71,-0.03,3.33,2.66,57,289,19.72,33,270,87.78,11,10,10.7,12.3,2779,9.8,2247,0.903,3,YES,28.5,6.0,9.0,3.0
2012,5.0,Nashville Predators,82,48,26,,104,0.634,232,205,0.34,0.01,2.83,2.5,54,250,21.6,40,244,83.61,5,4,8.4,8.3,2261,10.3,2522,0.919,5,YES,26.8,8.0,5.0,5.0
2012,6.0,Philadelphia Flyers,82,47,26,,103,0.628,260,225,0.39,0.0,3.17,2.74,66,335,19.7,58,319,81.82,6,9,16.1,16.4,2641,9.8,2329,0.903,6,YES,27.3,9.0,4.0,7.0
2012,7.0,Boston Bruins,82,49,29,,102,0.622,260,199,0.75,-0.07,3.17,2.43,43,250,17.2,43,260,83.46,8,1,13.5,11.9,2653,9.8,2441,0.918,8,YES,28.8,4.0,9.0,3.0
2012,8.0,New Jersey Devils,82,48,28,,102,0.622,216,205,0.23,0.0,2.63,2.5,46,267,17.23,27,259,89.58,15,13,11.5,10.7,2253,9.6,2199,0.907,7,YES,30.1,6.0,12.0,4.0
2012,9.0,Detroit Red Wings,82,48,28,,102,0.622,239,200,0.55,0.0,2.91,2.44,48,298,16.11,50,274,81.75,2,11,8.5,10.4,2638,9.1,2212,0.91,7,YES,30.0,6.0,9.0,3.0
2012,10.0,Chicago Blackhawks,82,45,26,,101,0.616,241,231,0.14,0.02,2.94,2.82,42,277,15.16,51,233,78.11,7,3,10.3,11.3,2583,9.3,2343,0.901,0,YES,27.0,11.0,7.0,7.0
2012,11.0,Phoenix Coyotes,82,42,27,,97,0.591,210,194,0.16,0.01,2.56,2.37,34,251,13.55,36,249,85.54,6,6,9.2,9.6,2428,8.6,2592,0.925,8,YES,28.9,13.0,6.0,10.0
2012,12.0,San Jose Sharks,82,43,29,,96,0.585,219,205,0.22,0.0,2.67,2.5,57,270,21.11,52,225,76.89,3,4,9.6,11.2,2773,7.9,2342,0.912,6,YES,28.1,10.0,9.0,5.0
2012,13.0,Los Angeles Kings,82,40,27,,95,0.579,188,170,0.19,0.01,2.29,2.07,49,289,16.96,38,293,87.03,9,2,11.3,11.1,2509,7.5,2248,0.924,11,YES,26.7,15.0,6.0,9.0
2012,14.0,Florida Panthers,82,38,26,,94,0.573,197,216,-0.33,-0.03,2.4,2.63,53,286,18.53,49,239,79.5,4,6,9.7,10.9,2433,8.1,2505,0.914,4,YES,29.0,18.0,6.0,11.0
2012,15.0,Ottawa Senators,82,41,31,,92,0.561,243,236,0.09,-0.02,2.96,2.88,49,270,18.15,57,310,81.61,9,7,14.0,12.2,2574,9.4,2627,0.91,4,YES,27.8,10.0,6.0,4.0
2012,16.0,Washington Capitals,82,42,32,,92,0.561,218,226,-0.13,-0.03,2.66,2.76,41,245,16.73,49,266,81.58,3,10,9.4,8.3,2295,9.5,2475,0.909,8,YES,27.6,8.0,4.0,4.0
2012,17.0,Calgary Flames,82,37,29,,90,0.549,199,217,-0.28,0.01,2.43,2.65,46,260,17.69,42,268,84.33,3,6,10.8,10.5,2258,8.8,2528,0.914,4,NO,29.6,16.0,3.0,9.0
2012,18.0,Dallas Stars,82,42,35,,89,0.543,204,218,-0.1,0.03,2.49,2.66,33,244,13.52,52,303,82.84,5,3,12.6,10.9,2314,8.8,2527,0.914,5,NO,28.4,5.0,7.0,4.0
2012,19.0,Buffalo Sabres,82,39,32,,89,0.543,211,223,-0.15,0.0,2.57,2.72,44,258,17.05,47,257,81.71,5,7,11.0,12.0,2397,8.8,2571,0.913,7,NO,27.0,11.0,7.0,7.0
2012,20.0,Colorado Avalanche,82,41,35,,88,0.537,199,218,-0.13,0.01,2.43,2.66,41,223,18.39,47,277,83.03,5,4,11.0,9.5,2583,7.7,2426,0.91,6,NO,25.9,6.0,9.0,2.0
2012,21.0,Tampa Bay Lightning,82,38,36,,84,0.512,232,278,-0.57,-0.01,2.83,3.39,41,269,15.24,59,284,79.23,2,12,10.5,10.2,2227,10.4,2501,0.889,2,NO,29.5,8.0,3.0,3.0
2012,22.0,Winnipeg Jets,82,37,35,,84,0.512,221,242,-0.3,-0.04,2.7,2.95,45,251,17.93,58,292,80.14,3,8,11.0,9.7,2471,8.9,2470,0.902,6,NO,26.2,10.0,4.0,4.0
2012,23.0,Carolina Hurricanes,82,33,33,,82,0.5,212,237,-0.39,-0.02,2.59,2.89,49,294,16.67,49,252,80.56,12,4,9.3,10.9,2498,8.5,2653,0.911,6,NO,26.5,16.0,1.0,6.0
2012,24.0,Minnesota Wild,82,35,36,,81,0.494,166,217,-0.58,0.02,2.02,2.65,39,258,15.12,51,285,82.11,5,4,12.1,12.3,2174,7.6,2570,0.916,6,NO,27.4,11.0,11.0,9.0
2012,25.0,Toronto Maple Leafs,82,35,37,,80,0.488,227,259,-0.38,0.02,2.77,3.16,49,267,18.35,55,242,77.27,5,6,10.0,10.4,2322,9.8,2528,0.898,7,NO,25.9,10.0,4.0,5.0
2012,26.0,Anaheim Ducks,82,34,36,,80,0.488,201,224,-0.29,0.04,2.45,2.73,45,271,16.61,51,283,81.98,4,5,12.0,11.2,2291,8.8,2367,0.905,4,NO,28.5,12.0,3.0,7.0
2012,27.0,New York Islanders,82,34,37,,79,0.482,196,251,-0.58,0.05,2.39,3.06,45,243,18.52,46,236,80.51,4,5,9.3,9.0,2410,8.1,2469,0.898,3,NO,27.8,11.0,7.0,4.0
2012,28.0,Montreal Canadiens,82,31,35,,78,0.476,207,214,-0.17,0.0,2.52,2.61,43,301,14.29,36,315,88.57,10,8,11.6,11.9,2340,8.8,2432,0.912,4,NO,26.8,16.0,5.0,12.0
2012,29.0,Edmonton Oilers,82,32,40,,74,0.451,207,232,-0.32,0.01,2.52,2.83,54,262,20.61,52,296,82.43,5,8,11.5,10.0,2186,9.5,2518,0.908,4,NO,27.4,10.0,5.0,7.0
2012,30.0,Columbus Blue Jackets,82,29,46,,65,0.396,198,257,-0.65,0.08,2.41,3.13,49,317,15.46,64,274,76.64,7,8,12.6,14.1,2454,8.1,2537,0.899,2,NO,26.7,7.0,4.0,5.0
2012,,League Average,82,41,31,,92,0.561,218,218,,,,,47,271,17.31,47,271,82.69,6,6,11.2,11.2,2439,8.9,2439,0.911,6,NO,27.7,10.0,,
2013,1.0,Chicago Blackhawks,48,36,7,,77,0.802,149,97,1.04,-0.07,3.1,2.02,25,150,16.67,18,141,87.23,5,5,9.2,10.0,1494,10.0,1258,0.923,7,YES,26.8,5.0,6.0,5.0
2013,2.0,Pittsburgh Penguins,48,36,12,,72,0.75,162,119,0.91,-0.05,3.38,2.48,42,170,24.71,34,167,79.64,2,3,11.7,12.1,1438,11.3,1403,0.915,5,YES,29.0,0.0,3.0,0.0
2013,3.0,Anaheim Ducks,48,30,12,,66,0.688,134,115,0.43,-0.02,2.79,2.4,29,135,21.48,30,162,81.48,5,5,11.1,9.5,1347,9.9,1340,0.914,5,YES,28.8,6.0,6.0,3.0
2013,4.0,Montreal Canadiens,48,29,14,,63,0.656,146,124,0.46,-0.02,3.04,2.58,42,203,20.69,35,173,79.77,0,2,13.3,14.9,1468,9.9,1293,0.904,4,YES,27.8,5.0,3.0,2.0
2013,5.0,Boston Bruins,48,28,14,,62,0.646,127,106,0.44,-0.02,2.65,2.21,18,122,14.75,21,163,87.12,5,2,12.2,9.8,1557,8.2,1373,0.923,6,YES,27.8,6.0,4.0,3.0
2013,6.0,St. Louis Blues,48,29,17,,60,0.625,124,114,0.31,0.02,2.58,2.38,29,149,19.46,23,150,84.67,3,5,11.1,11.3,1336,9.3,1161,0.902,7,YES,26.3,2.0,5.0,1.0
2013,7.0,Vancouver Canucks,48,26,15,,59,0.615,122,115,0.07,-0.06,2.54,2.4,26,165,15.76,27,169,84.02,2,3,12.7,13.1,1350,9.0,1389,0.917,7,YES,28.2,7.0,5.0,6.0
2013,8.0,Los Angeles Kings,48,27,16,,59,0.615,131,114,0.29,-0.02,2.73,2.38,33,166,19.88,27,161,83.23,2,1,10.0,10.6,1431,9.2,1198,0.905,2,YES,26.5,5.0,2.0,4.0
2013,9.0,Washington Capitals,48,27,18,,57,0.594,146,130,0.31,-0.09,3.04,2.71,44,164,26.83,36,163,77.91,3,4,10.8,11.5,1350,10.8,1551,0.916,4,YES,26.6,3.0,3.0,0.0
2013,10.0,Toronto Maple Leafs,48,26,17,,57,0.594,145,128,0.27,0.02,3.02,2.67,31,166,18.67,19,157,87.9,1,4,16.1,15.2,1264,11.5,1549,0.917,6,YES,26.0,5.0,0.0,5.0
2013,11.0,San Jose Sharks,48,25,16,,57,0.594,116,112,0.17,0.01,2.42,2.33,34,169,20.12,22,147,85.03,3,4,10.9,11.2,1526,7.6,1390,0.919,5,YES,28.9,7.0,8.0,4.0
